ID,gk,ram,rb,rcb,rcm,rdm,rf,rm,rs,rw,rwb
152909,17.0,70.0,55.0,49.0,65.0,55.0,69.0,70.0,68.0,70.0,58.0
160077,17.0,51.0,64.0,70.0,56.0,65.0,51.0,52.0,55.0,50.0,61.0
201038,18.0,69.0,47.0,43.0,62.0,48.0,70.0,67.0,70.0,68.0,50.0
142670,18.0,67.0,65.0,68.0,70.0,70.0,64.0,65.0,61.0,64.0,66.0
229966,17.0,69.0,52.0,44.0,64.0,52.0,68.0,70.0,64.0,70.0,56.0
190542,17.0,70.0,50.0,42.0,65.0,51.0,70.0,70.0,66.0,70.0,55.0
203344,19.0,70.0,69.0,66.0,69.0,68.0,70.0,70.0,70.0,70.0,69.0
217168,19.0,63.0,70.0,66.0,64.0,67.0,63.0,66.0,61.0,64.0,70.0
230480,17.0,70.0,53.0,51.0,66.0,56.0,69.0,66.0,66.0,67.0,54.0
240976,17.0,71.0,70.0,70.0,71.0,70.0,71.0,71.0,71.0,71.0,70.0
183632,18.0,69.0,69.0,70.0,70.0,70.0,69.0,69.0,70.0,69.0,69.0
214097,18.0,70.0,67.0,65.0,70.0,69.0,68.0,69.0,64.0,69.0,68.0
236113,20.0,59.0,70.0,64.0,61.0,65.0,58.0,64.0,54.0,61.0,70.0
138066,18.0,70.0,57.0,53.0,69.0,60.0,69.0,68.0,67.0,68.0,59.0
204370,20.0,70.0,63.0,61.0,70.0,65.0,71.0,70.0,71.0,70.0,64.0
227667,16.0,68.0,50.0,44.0,63.0,49.0,69.0,70.0,68.0,70.0,53.0
188499,17.0,67.0,64.0,63.0,70.0,68.0,63.0,65.0,61.0,63.0,65.0
215380,18.0,39.0,59.0,70.0,47.0,62.0,38.0,38.0,44.0,35.0,56.0
217940,18.0,51.0,69.0,70.0,54.0,65.0,53.0,57.0,54.0,54.0,67.0
197973,19.0,57.0,67.0,70.0,61.0,68.0,54.0,57.0,54.0,55.0,66.0
223573,70.0,32.0,31.0,32.0,34.0,33.0,32.0,33.0,33.0,31.0,32.0
139862,16.0,62.0,67.0,70.0,66.0,70.0,60.0,61.0,59.0,59.0,67.0
212054,19.0,59.0,70.0,66.0,59.0,64.0,59.0,64.0,56.0,62.0,70.0
232278,16.0,70.0,48.0,40.0,63.0,48.0,69.0,70.0,67.0,70.0,52.0
183382,19.0,64.0,68.0,70.0,66.0,70.0,62.0,65.0,61.0,62.0,68.0
211287,16.0,69.0,46.0,36.0,61.0,43.0,70.0,70.0,68.0,71.0,50.0
221271,18.0,60.0,70.0,69.0,63.0,68.0,59.0,64.0,55.0,61.0,70.0
224599,70.0,32.0,29.0,29.0,32.0,30.0,30.0,31.0,27.0,29.0,29.0
190807,17.0,68.0,50.0,48.0,63.0,52.0,69.0,68.0,70.0,68.0,53.0
178264,11.0,66.0,45.0,47.0,59.0,48.0,67.0,63.0,70.0,65.0,47.0
223065,17.0,67.0,70.0,65.0,67.0,68.0,66.0,69.0,61.0,67.0,70.0
230489,17.0,70.0,50.0,43.0,64.0,50.0,69.0,70.0,67.0,70.0,54.0
183385,18.0,69.0,68.0,69.0,70.0,70.0,69.0,69.0,69.0,68.0,68.0
214106,18.0,67.0,70.0,70.0,68.0,70.0,66.0,68.0,67.0,67.0,70.0
176474,19.0,70.0,60.0,58.0,66.0,59.0,70.0,69.0,70.0,70.0,61.0
191834,20.0,63.0,52.0,49.0,59.0,51.0,66.0,64.0,70.0,65.0,54.0
200539,19.0,58.0,67.0,69.0,65.0,70.0,55.0,58.0,52.0,55.0,66.0
168283,17.0,49.0,61.0,70.0,55.0,66.0,47.0,49.0,48.0,47.0,60.0
220509,16.0,51.0,70.0,65.0,55.0,63.0,51.0,59.0,48.0,56.0,70.0
236893,18.0,68.0,46.0,43.0,63.0,49.0,70.0,66.0,70.0,66.0,48.0
190557,19.0,70.0,70.0,65.0,70.0,70.0,70.0,70.0,69.0,70.0,70.0
214366,17.0,68.0,67.0,65.0,70.0,70.0,66.0,66.0,62.0,65.0,67.0
160094,18.0,65.0,69.0,70.0,68.0,70.0,63.0,65.0,62.0,63.0,68.0
236382,16.0,65.0,70.0,68.0,65.0,67.0,65.0,68.0,64.0,67.0,71.0
203871,17.0,70.0,48.0,43.0,65.0,50.0,70.0,70.0,70.0,70.0,51.0
207711,17.0,68.0,52.0,47.0,62.0,51.0,70.0,69.0,70.0,71.0,55.0
225375,19.0,69.0,69.0,67.0,70.0,70.0,68.0,69.0,65.0,68.0,70.0
138336,20.0,70.0,63.0,61.0,69.0,64.0,70.0,70.0,70.0,70.0,64.0
225632,18.0,67.0,54.0,49.0,61.0,53.0,69.0,70.0,68.0,70.0,57.0
229984,16.0,66.0,70.0,67.0,66.0,68.0,64.0,69.0,60.0,67.0,71.0
183392,19.0,61.0,45.0,47.0,55.0,46.0,65.0,59.0,70.0,61.0,46.0
138081,19.0,58.0,70.0,70.0,62.0,69.0,56.0,61.0,54.0,58.0,70.0
230241,17.0,63.0,69.0,67.0,66.0,70.0,62.0,65.0,60.0,63.0,69.0
233825,17.0,63.0,45.0,45.0,56.0,46.0,67.0,62.0,70.0,64.0,47.0
235873,16.0,69.0,52.0,47.0,64.0,52.0,69.0,70.0,68.0,70.0,54.0
121185,17.0,53.0,63.0,70.0,58.0,67.0,52.0,54.0,54.0,52.0,62.0
187489,20.0,68.0,69.0,70.0,70.0,70.0,68.0,69.0,69.0,68.0,70.0
170082,17.0,68.0,68.0,67.0,70.0,70.0,66.0,68.0,65.0,67.0,69.0
191842,19.0,68.0,70.0,69.0,66.0,68.0,69.0,70.0,69.0,70.0,70.0
194146,16.0,49.0,65.0,70.0,52.0,63.0,50.0,51.0,53.0,49.0,62.0
230243,20.0,66.0,66.0,68.0,70.0,70.0,65.0,64.0,63.0,63.0,67.0
179811,21.0,67.0,70.0,68.0,67.0,68.0,67.0,68.0,66.0,68.0,70.0
193891,16.0,66.0,43.0,42.0,60.0,46.0,68.0,64.0,70.0,66.0,45.0
201572,20.0,57.0,70.0,69.0,59.0,67.0,55.0,62.0,50.0,59.0,70.0
224100,16.0,64.0,48.0,45.0,58.0,47.0,67.0,63.0,70.0,65.0,50.0
228708,20.0,64.0,69.0,70.0,66.0,69.0,64.0,65.0,64.0,63.0,68.0
176996,18.0,70.0,58.0,51.0,70.0,60.0,70.0,70.0,67.0,70.0,62.0
194916,69.0,27.0,22.0,25.0,27.0,24.0,25.0,25.0,22.0,24.0,22.0
205157,17.0,69.0,66.0,65.0,70.0,70.0,65.0,66.0,61.0,65.0,66.0
205669,17.0,66.0,70.0,67.0,68.0,69.0,66.0,68.0,64.0,67.0,71.0
205158,17.0,69.0,51.0,45.0,63.0,50.0,71.0,70.0,70.0,70.0,54.0
210534,18.0,68.0,52.0,45.0,61.0,50.0,69.0,70.0,70.0,71.0,55.0
214118,17.0,55.0,70.0,69.0,57.0,64.0,56.0,60.0,57.0,59.0,69.0
232294,15.0,70.0,52.0,44.0,67.0,54.0,69.0,70.0,65.0,69.0,55.0
202599,16.0,75.0,51.0,42.0,71.0,53.0,74.0,74.0,70.0,75.0,55.0
223335,20.0,53.0,70.0,70.0,55.0,64.0,53.0,57.0,51.0,54.0,69.0
229991,17.0,70.0,50.0,40.0,66.0,52.0,67.0,69.0,59.0,69.0,54.0
178023,17.0,54.0,65.0,70.0,60.0,68.0,51.0,53.0,50.0,50.0,64.0
184935,18.0,60.0,70.0,68.0,62.0,68.0,57.0,64.0,50.0,61.0,70.0
193895,18.0,69.0,58.0,53.0,65.0,57.0,70.0,70.0,69.0,70.0,59.0
203624,18.0,59.0,68.0,70.0,61.0,66.0,58.0,60.0,59.0,59.0,67.0
210536,18.0,65.0,52.0,43.0,56.0,46.0,68.0,68.0,70.0,70.0,54.0
173160,18.0,68.0,65.0,62.0,70.0,67.0,66.0,68.0,64.0,67.0,66.0
205929,15.0,70.0,56.0,49.0,69.0,59.0,68.0,70.0,63.0,69.0,60.0
207465,18.0,69.0,67.0,63.0,70.0,69.0,68.0,70.0,64.0,69.0,69.0
209001,18.0,63.0,49.0,43.0,57.0,46.0,66.0,65.0,69.0,66.0,51.0
222825,18.0,68.0,50.0,42.0,61.0,50.0,69.0,70.0,68.0,71.0,53.0
192617,16.0,66.0,70.0,68.0,66.0,68.0,66.0,69.0,65.0,68.0,70.0
200298,20.0,51.0,70.0,70.0,57.0,68.0,49.0,56.0,49.0,52.0,69.0
204394,18.0,69.0,59.0,54.0,63.0,57.0,69.0,70.0,68.0,71.0,61.0
205674,20.0,70.0,52.0,45.0,64.0,52.0,71.0,71.0,69.0,72.0,55.0
231786,15.0,70.0,46.0,37.0,62.0,44.0,71.0,71.0,70.0,72.0,50.0
205163,16.0,69.0,65.0,62.0,70.0,67.0,67.0,69.0,65.0,68.0,66.0
209003,70.0,29.0,28.0,27.0,29.0,28.0,28.0,29.0,26.0,28.0,29.0
215147,19.0,42.0,64.0,70.0,45.0,60.0,44.0,45.0,48.0,44.0,60.0
219755,18.0,69.0,66.0,65.0,70.0,68.0,69.0,70.0,68.0,68.0,67.0
223339,19.0,68.0,49.0,41.0,63.0,48.0,70.0,70.0,70.0,70.0,52.0
227179,19.0,49.0,64.0,70.0,54.0,65.0,47.0,52.0,48.0,49.0,62.0
210028,18.0,64.0,68.0,71.0,66.0,70.0,63.0,64.0,61.0,62.0,68.0
212332,21.0,69.0,51.0,47.0,63.0,51.0,71.0,69.0,70.0,70.0,54.0
193900,19.0,65.0,70.0,68.0,64.0,66.0,65.0,68.0,63.0,67.0,70.0
199789,16.0,47.0,60.0,70.0,54.0,65.0,45.0,46.0,49.0,43.0,57.0
213613,16.0,70.0,58.0,54.0,66.0,60.0,69.0,69.0,67.0,70.0,60.0
160109,19.0,70.0,55.0,51.0,68.0,58.0,67.0,67.0,62.0,68.0,57.0
240493,70.0,29.0,26.0,27.0,28.0,27.0,27.0,28.0,25.0,27.0,26.0
192621,17.0,54.0,67.0,70.0,58.0,66.0,53.0,58.0,53.0,55.0,66.0
205934,12.0,53.0,70.0,69.0,56.0,65.0,53.0,59.0,53.0,57.0,70.0
162926,15.0,70.0,59.0,54.0,70.0,61.0,68.0,70.0,66.0,69.0,61.0
230510,19.0,70.0,53.0,45.0,65.0,52.0,70.0,70.0,70.0,70.0,56.0
218991,17.0,70.0,65.0,61.0,69.0,65.0,69.0,71.0,67.0,71.0,67.0
190575,17.0,69.0,68.0,67.0,70.0,70.0,67.0,68.0,64.0,67.0,69.0
192367,19.0,53.0,63.0,70.0,55.0,64.0,52.0,52.0,54.0,52.0,62.0
210544,18.0,69.0,61.0,53.0,66.0,60.0,68.0,70.0,64.0,70.0,63.0
224368,16.0,70.0,56.0,47.0,65.0,54.0,71.0,72.0,68.0,72.0,59.0
231280,18.0,68.0,57.0,51.0,64.0,56.0,68.0,70.0,65.0,69.0,60.0
177520,19.0,60.0,66.0,70.0,65.0,70.0,59.0,59.0,59.0,58.0,66.0
197233,70.0,27.0,28.0,30.0,28.0,30.0,26.0,27.0,26.0,26.0,28.0
201841,19.0,44.0,61.0,70.0,51.0,64.0,43.0,45.0,47.0,42.0,59.0
203889,20.0,65.0,46.0,42.0,59.0,46.0,68.0,66.0,70.0,67.0,49.0
211057,18.0,70.0,61.0,57.0,67.0,61.0,70.0,70.0,67.0,71.0,63.0
177521,19.0,61.0,70.0,70.0,64.0,70.0,60.0,63.0,59.0,61.0,69.0
186993,20.0,70.0,66.0,63.0,70.0,67.0,70.0,70.0,70.0,70.0,67.0
211826,16.0,55.0,66.0,70.0,58.0,65.0,56.0,58.0,58.0,57.0,66.0
227186,70.0,27.0,28.0,30.0,27.0,28.0,26.0,27.0,28.0,26.0,28.0
199283,18.0,68.0,70.0,67.0,67.0,68.0,68.0,70.0,66.0,70.0,70.0
233075,17.0,56.0,62.0,68.0,63.0,70.0,54.0,55.0,54.0,51.0,62.0
169843,19.0,44.0,60.0,70.0,49.0,62.0,44.0,45.0,48.0,43.0,56.0
239475,17.0,69.0,70.0,68.0,70.0,70.0,67.0,69.0,65.0,68.0,70.0
131444,19.0,66.0,67.0,70.0,70.0,70.0,64.0,62.0,65.0,61.0,66.0
210548,17.0,67.0,59.0,54.0,70.0,64.0,65.0,66.0,60.0,64.0,61.0
189300,19.0,64.0,70.0,65.0,64.0,66.0,65.0,68.0,63.0,67.0,71.0
198261,19.0,63.0,70.0,70.0,67.0,70.0,60.0,65.0,57.0,61.0,70.0
200309,17.0,64.0,70.0,66.0,63.0,66.0,64.0,68.0,61.0,66.0,70.0
11381,70.0,27.0,26.0,26.0,28.0,28.0,25.0,27.0,24.0,26.0,27.0
225653,21.0,69.0,51.0,43.0,62.0,49.0,70.0,70.0,70.0,71.0,54.0
190581,17.0,70.0,53.0,46.0,65.0,51.0,71.0,70.0,69.0,71.0,56.0
223862,17.0,70.0,65.0,63.0,70.0,67.0,68.0,69.0,65.0,68.0,67.0
165494,16.0,70.0,56.0,48.0,64.0,52.0,70.0,70.0,70.0,70.0,58.0
234870,19.0,70.0,57.0,46.0,66.0,55.0,69.0,71.0,64.0,71.0,59.0
189558,19.0,57.0,64.0,70.0,63.0,69.0,55.0,56.0,55.0,53.0,63.0
208247,18.0,54.0,68.0,70.0,59.0,67.0,53.0,56.0,56.0,54.0,67.0
160119,17.0,70.0,51.0,41.0,64.0,50.0,69.0,70.0,66.0,70.0,55.0
183671,15.0,44.0,62.0,70.0,48.0,62.0,44.0,46.0,47.0,44.0,59.0
230520,18.0,65.0,49.0,47.0,59.0,48.0,68.0,65.0,70.0,67.0,51.0
208505,18.0,66.0,52.0,52.0,60.0,52.0,68.0,65.0,70.0,66.0,53.0
218745,16.0,68.0,65.0,64.0,70.0,69.0,67.0,67.0,64.0,66.0,66.0
157305,18.0,65.0,67.0,70.0,68.0,70.0,64.0,63.0,65.0,63.0,68.0
177273,18.0,57.0,67.0,70.0,60.0,67.0,56.0,59.0,55.0,57.0,66.0
178297,20.0,63.0,70.0,70.0,65.0,70.0,62.0,66.0,60.0,64.0,70.0
210042,19.0,70.0,65.0,65.0,67.0,65.0,71.0,68.0,71.0,70.0,65.0
223610,20.0,70.0,48.0,38.0,64.0,48.0,70.0,70.0,66.0,71.0,52.0
188538,17.0,45.0,62.0,70.0,51.0,63.0,44.0,47.0,45.0,45.0,59.0
201083,19.0,68.0,56.0,51.0,62.0,54.0,69.0,70.0,69.0,71.0,59.0
205691,18.0,58.0,70.0,69.0,60.0,67.0,57.0,62.0,57.0,60.0,70.0
207739,16.0,64.0,43.0,42.0,58.0,44.0,67.0,62.0,70.0,63.0,44.0
214907,15.0,70.0,58.0,56.0,66.0,59.0,70.0,69.0,68.0,70.0,59.0
232571,18.0,44.0,64.0,70.0,48.0,61.0,43.0,45.0,45.0,43.0,60.0
181371,18.0,69.0,67.0,68.0,70.0,70.0,67.0,68.0,65.0,67.0,68.0
193147,18.0,65.0,68.0,68.0,70.0,70.0,62.0,66.0,57.0,63.0,70.0
145020,18.0,67.0,61.0,63.0,70.0,70.0,62.0,63.0,59.0,62.0,63.0
227964,16.0,69.0,56.0,46.0,63.0,52.0,69.0,70.0,65.0,71.0,58.0
178556,20.0,68.0,66.0,65.0,70.0,68.0,67.0,67.0,67.0,66.0,67.0
213117,18.0,69.0,50.0,40.0,62.0,47.0,70.0,70.0,68.0,70.0,54.0
213885,19.0,65.0,66.0,68.0,67.0,70.0,63.0,63.0,61.0,62.0,66.0
215165,19.0,70.0,55.0,46.0,66.0,54.0,70.0,70.0,67.0,70.0,58.0
220029,18.0,70.0,50.0,43.0,65.0,52.0,68.0,69.0,63.0,70.0,54.0
200574,20.0,44.0,65.0,70.0,47.0,60.0,43.0,46.0,46.0,46.0,62.0
207998,70.0,31.0,28.0,29.0,32.0,31.0,29.0,30.0,27.0,29.0,28.0
210814,20.0,50.0,65.0,70.0,53.0,62.0,51.0,52.0,54.0,51.0,62.0
162174,18.0,68.0,69.0,68.0,70.0,70.0,66.0,68.0,64.0,66.0,70.0
177278,19.0,68.0,52.0,53.0,65.0,55.0,68.0,66.0,70.0,67.0,53.0
144511,17.0,67.0,68.0,67.0,70.0,70.0,66.0,67.0,64.0,66.0,69.0
210303,21.0,64.0,68.0,70.0,68.0,70.0,62.0,64.0,59.0,62.0,68.0
169343,17.0,57.0,67.0,70.0,62.0,69.0,55.0,57.0,55.0,55.0,67.0
142720,19.0,64.0,70.0,70.0,67.0,70.0,61.0,64.0,57.0,62.0,70.0
211840,21.0,56.0,67.0,70.0,62.0,70.0,57.0,56.0,60.0,54.0,65.0
189568,18.0,66.0,70.0,69.0,69.0,70.0,66.0,68.0,67.0,66.0,70.0
209281,20.0,70.0,57.0,47.0,67.0,57.0,69.0,70.0,65.0,70.0,60.0
217217,18.0,63.0,66.0,65.0,68.0,70.0,62.0,63.0,60.0,61.0,66.0
219521,70.0,30.0,29.0,28.0,30.0,29.0,28.0,30.0,26.0,28.0,29.0
161921,70.0,32.0,25.0,27.0,32.0,30.0,29.0,30.0,27.0,29.0,26.0
188033,70.0,23.0,26.0,28.0,23.0,25.0,25.0,25.0,26.0,24.0,26.0
188289,18.0,66.0,53.0,51.0,60.0,51.0,68.0,66.0,70.0,68.0,54.0
205186,70.0,34.0,30.0,29.0,35.0,32.0,32.0,35.0,31.0,32.0,31.0
205954,18.0,64.0,69.0,69.0,68.0,70.0,63.0,65.0,62.0,63.0,70.0
214146,19.0,58.0,70.0,66.0,62.0,67.0,56.0,63.0,52.0,58.0,70.0
225666,16.0,69.0,57.0,48.0,65.0,56.0,68.0,70.0,64.0,69.0,59.0
188546,20.0,70.0,47.0,37.0,67.0,49.0,69.0,69.0,65.0,69.0,51.0
223107,70.0,24.0,24.0,23.0,25.0,24.0,24.0,23.0,23.0,23.0,24.0
230531,21.0,58.0,68.0,70.0,63.0,70.0,58.0,59.0,60.0,56.0,66.0
223876,17.0,68.0,51.0,44.0,62.0,51.0,68.0,70.0,66.0,69.0,54.0
226436,17.0,58.0,70.0,68.0,60.0,66.0,57.0,64.0,55.0,61.0,70.0
201093,21.0,70.0,55.0,51.0,67.0,56.0,70.0,69.0,69.0,69.0,57.0
205701,18.0,68.0,46.0,36.0,60.0,43.0,70.0,70.0,70.0,70.0,50.0
220805,19.0,68.0,50.0,37.0,63.0,49.0,66.0,70.0,61.0,70.0,54.0
222597,19.0,68.0,49.0,36.0,59.0,44.0,71.0,70.0,67.0,71.0,52.0
214918,16.0,69.0,59.0,56.0,68.0,62.0,69.0,70.0,67.0,69.0,62.0
222598,19.0,48.0,65.0,70.0,52.0,63.0,48.0,51.0,48.0,49.0,63.0
160134,17.0,70.0,50.0,43.0,64.0,50.0,69.0,70.0,67.0,70.0,54.0
236679,16.0,69.0,60.0,55.0,68.0,61.0,68.0,70.0,65.0,69.0,62.0
191111,20.0,63.0,70.0,64.0,64.0,66.0,63.0,66.0,61.0,64.0,70.0
198024,18.0,70.0,61.0,52.0,66.0,58.0,70.0,71.0,67.0,71.0,64.0
233096,18.0,60.0,70.0,70.0,62.0,67.0,61.0,65.0,60.0,63.0,70.0
187528,18.0,69.0,70.0,68.0,69.0,69.0,68.0,70.0,66.0,70.0,70.0
199305,19.0,43.0,62.0,70.0,47.0,60.0,45.0,45.0,51.0,44.0,59.0
207753,17.0,36.0,59.0,70.0,43.0,60.0,35.0,37.0,39.0,34.0,55.0
223881,70.0,27.0,26.0,26.0,27.0,25.0,26.0,27.0,26.0,26.0,26.0
232329,17.0,67.0,42.0,40.0,61.0,46.0,68.0,64.0,69.0,65.0,44.0
189065,17.0,64.0,70.0,67.0,65.0,68.0,63.0,67.0,61.0,65.0,70.0
199562,19.0,67.0,68.0,69.0,70.0,72.0,63.0,66.0,59.0,64.0,69.0
144010,17.0,69.0,69.0,69.0,70.0,70.0,70.0,69.0,69.0,69.0,69.0
230794,16.0,70.0,46.0,36.0,63.0,47.0,68.0,69.0,62.0,70.0,51.0
233866,16.0,69.0,54.0,54.0,64.0,56.0,70.0,68.0,70.0,69.0,56.0
234122,15.0,67.0,68.0,67.0,68.0,70.0,65.0,68.0,62.0,66.0,69.0
192906,17.0,70.0,46.0,41.0,65.0,49.0,70.0,70.0,70.0,70.0,49.0
204171,18.0,70.0,58.0,56.0,67.0,60.0,71.0,70.0,71.0,71.0,60.0
205963,17.0,65.0,47.0,46.0,59.0,48.0,67.0,64.0,70.0,65.0,49.0
200332,70.0,27.0,23.0,26.0,28.0,27.0,26.0,26.0,25.0,24.0,23.0
155532,70.0,30.0,26.0,29.0,29.0,28.0,28.0,28.0,26.0,27.0,26.0
169100,20.0,70.0,69.0,64.0,67.0,66.0,70.0,70.0,67.0,70.0,70.0
236172,19.0,70.0,57.0,56.0,69.0,61.0,69.0,69.0,68.0,68.0,58.0
174732,18.0,66.0,68.0,69.0,68.0,70.0,65.0,67.0,64.0,66.0,69.0
233101,70.0,23.0,20.0,24.0,23.0,23.0,21.0,22.0,21.0,21.0,21.0
193421,17.0,70.0,51.0,43.0,68.0,54.0,69.0,70.0,65.0,70.0,54.0
199566,18.0,69.0,70.0,67.0,69.0,68.0,68.0,70.0,65.0,69.0,71.0
225934,18.0,52.0,62.0,70.0,56.0,65.0,51.0,53.0,51.0,50.0,60.0
240526,19.0,68.0,50.0,39.0,64.0,50.0,67.0,70.0,61.0,69.0,54.0
176270,17.0,65.0,49.0,48.0,58.0,49.0,69.0,62.0,70.0,65.0,51.0
201359,17.0,66.0,68.0,67.0,68.0,70.0,64.0,66.0,62.0,65.0,68.0
208015,20.0,60.0,70.0,71.0,64.0,70.0,60.0,61.0,62.0,59.0,68.0
224143,19.0,67.0,62.0,57.0,63.0,59.0,68.0,70.0,68.0,69.0,63.0
186511,70.0,28.0,27.0,29.0,27.0,27.0,27.0,28.0,29.0,28.0,26.0
193679,18.0,59.0,68.0,70.0,62.0,68.0,57.0,61.0,55.0,59.0,68.0
210320,18.0,62.0,70.0,68.0,64.0,68.0,62.0,65.0,60.0,63.0,70.0
213136,18.0,57.0,69.0,70.0,60.0,67.0,56.0,59.0,55.0,57.0,68.0
165520,18.0,70.0,54.0,47.0,67.0,55.0,70.0,70.0,69.0,70.0,57.0
232080,16.0,68.0,57.0,49.0,63.0,55.0,69.0,71.0,67.0,71.0,60.0
116368,19.0,70.0,49.0,48.0,66.0,53.0,70.0,68.0,70.0,68.0,51.0
199313,18.0,58.0,70.0,68.0,61.0,67.0,54.0,60.0,52.0,58.0,69.0
201873,70.0,24.0,21.0,22.0,24.0,23.0,24.0,24.0,23.0,23.0,21.0
213905,18.0,63.0,58.0,57.0,59.0,55.0,67.0,66.0,70.0,66.0,59.0
236690,16.0,48.0,63.0,70.0,52.0,64.0,48.0,49.0,54.0,46.0,60.0
183955,19.0,69.0,53.0,48.0,64.0,53.0,70.0,69.0,70.0,70.0,56.0
191123,19.0,69.0,51.0,47.0,64.0,52.0,70.0,68.0,70.0,69.0,53.0
193427,17.0,69.0,56.0,49.0,66.0,57.0,68.0,70.0,65.0,69.0,59.0
199060,19.0,61.0,69.0,70.0,64.0,70.0,61.0,64.0,63.0,63.0,69.0
201876,19.0,67.0,58.0,56.0,63.0,58.0,69.0,67.0,70.0,68.0,59.0
140180,16.0,66.0,64.0,66.0,70.0,70.0,64.0,64.0,62.0,63.0,65.0
220052,18.0,41.0,61.0,70.0,47.0,62.0,41.0,42.0,44.0,40.0,57.0
194196,19.0,61.0,69.0,70.0,64.0,70.0,59.0,62.0,58.0,60.0,68.0
194964,20.0,68.0,53.0,45.0,63.0,52.0,69.0,70.0,67.0,70.0,56.0
140181,70.0,25.0,21.0,22.0,28.0,25.0,22.0,23.0,21.0,21.0,21.0
205973,18.0,57.0,66.0,70.0,61.0,67.0,57.0,57.0,57.0,55.0,65.0
144021,17.0,64.0,70.0,69.0,65.0,68.0,63.0,66.0,59.0,64.0,70.0
216981,18.0,65.0,50.0,46.0,57.0,46.0,69.0,67.0,70.0,69.0,53.0
224917,15.0,70.0,50.0,40.0,66.0,50.0,70.0,70.0,64.0,70.0,54.0
179605,12.0,70.0,49.0,45.0,64.0,52.0,70.0,70.0,68.0,70.0,53.0
160150,19.0,70.0,53.0,45.0,65.0,52.0,70.0,70.0,70.0,70.0,56.0
162198,18.0,66.0,48.0,48.0,62.0,52.0,67.0,66.0,70.0,66.0,51.0
227990,20.0,72.0,60.0,56.0,69.0,61.0,70.0,70.0,67.0,71.0,61.0
229271,15.0,66.0,49.0,42.0,59.0,46.0,69.0,68.0,70.0,69.0,52.0
237207,18.0,68.0,50.0,37.0,61.0,47.0,68.0,70.0,62.0,71.0,54.0
199832,16.0,46.0,63.0,70.0,51.0,63.0,45.0,47.0,46.0,45.0,60.0
209304,17.0,68.0,51.0,40.0,62.0,49.0,69.0,70.0,63.0,71.0,55.0
194200,16.0,50.0,63.0,70.0,54.0,65.0,49.0,49.0,50.0,48.0,61.0
197785,17.0,70.0,51.0,41.0,65.0,50.0,69.0,71.0,66.0,71.0,55.0
200601,17.0,70.0,67.0,66.0,70.0,70.0,70.0,70.0,70.0,70.0,69.0
205465,20.0,65.0,52.0,52.0,62.0,54.0,67.0,65.0,70.0,65.0,54.0
207769,20.0,63.0,43.0,48.0,58.0,48.0,66.0,59.0,70.0,61.0,45.0
51353,17.0,69.0,52.0,47.0,65.0,53.0,70.0,69.0,70.0,69.0,55.0
188313,20.0,68.0,50.0,40.0,62.0,49.0,68.0,70.0,65.0,70.0,54.0
190361,70.0,26.0,24.0,28.0,26.0,27.0,24.0,25.0,25.0,24.0,25.0
200346,19.0,70.0,56.0,52.0,63.0,55.0,71.0,70.0,70.0,71.0,58.0
236186,17.0,64.0,46.0,46.0,57.0,47.0,67.0,62.0,70.0,64.0,48.0
148635,19.0,62.0,69.0,70.0,68.0,70.0,59.0,62.0,58.0,60.0,70.0
149147,15.0,38.0,57.0,70.0,45.0,61.0,39.0,38.0,45.0,36.0,53.0
219803,17.0,57.0,70.0,73.0,61.0,70.0,57.0,61.0,57.0,58.0,69.0
230043,16.0,68.0,66.0,63.0,65.0,64.0,69.0,70.0,67.0,71.0,68.0
236699,16.0,70.0,69.0,67.0,71.0,70.0,68.0,70.0,66.0,69.0,70.0
199580,16.0,55.0,65.0,70.0,59.0,67.0,53.0,56.0,53.0,53.0,63.0
205212,17.0,70.0,50.0,41.0,62.0,49.0,70.0,70.0,65.0,70.0,53.0
184220,18.0,70.0,64.0,61.0,70.0,66.0,69.0,70.0,68.0,69.0,66.0
204701,18.0,71.0,51.0,38.0,65.0,50.0,70.0,70.0,62.0,72.0,55.0
206493,18.0,41.0,62.0,70.0,50.0,66.0,39.0,42.0,43.0,38.0,59.0
212381,17.0,70.0,48.0,38.0,63.0,47.0,69.0,70.0,66.0,70.0,51.0
215965,18.0,64.0,43.0,44.0,56.0,44.0,67.0,63.0,70.0,65.0,45.0
160157,18.0,65.0,49.0,47.0,59.0,48.0,68.0,65.0,70.0,67.0,51.0
229533,18.0,57.0,70.0,71.0,57.0,66.0,59.0,61.0,59.0,60.0,70.0
183453,19.0,69.0,69.0,70.0,70.0,70.0,69.0,67.0,70.0,67.0,68.0
201374,19.0,58.0,70.0,63.0,60.0,64.0,59.0,64.0,56.0,62.0,71.0
202910,70.0,31.0,24.0,27.0,33.0,30.0,28.0,29.0,26.0,27.0,25.0
212126,16.0,70.0,46.0,41.0,64.0,48.0,70.0,68.0,67.0,69.0,49.0
173470,9.0,69.0,65.0,60.0,70.0,67.0,66.0,68.0,60.0,67.0,67.0
186270,21.0,70.0,58.0,53.0,70.0,60.0,70.0,70.0,69.0,70.0,61.0
198560,17.0,60.0,66.0,70.0,64.0,69.0,59.0,60.0,61.0,58.0,65.0
211872,20.0,63.0,69.0,67.0,64.0,66.0,64.0,67.0,63.0,65.0,70.0
214944,18.0,65.0,61.0,66.0,70.0,70.0,61.0,60.0,60.0,59.0,61.0
